Territorio,Año,Área geográfica,Sexo,Edad,Población
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,21,81453
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,22,81279
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,23,81165
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,24,81201
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,25,81285
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,26,81362
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,27,81617
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,28,82094
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,29,82865
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,30,82946
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,31,83281
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,32,84180
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,33,84587
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,34,85025
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,35,85640
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,36,86323
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,37,87037
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,38,87684
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,39,88426
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,40,89329
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,41,90353
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,42,91368
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,43,91186
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,44,90789
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,45,90278
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,46,89693
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,47,88937
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,48,87741
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,49,85917
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,50,84010
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,51,82193
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,52,79893
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,53,78301
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,54,77100
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,55,75747
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,56,73941
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,57,71833
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,58,69721
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,59,67730
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,60,65749
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,61,64244
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,62,62966
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,63,62015
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,64,61005
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,65,60423
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,66,59795
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,67,58750
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,68,57448
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,69,55800
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,70,53486
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,71,51340
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,72,48924
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,73,46688
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,74,44451
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,75,42631
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,76,40896
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,77,39212
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,78,37567
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,79,35764
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,80,33531
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,81,31411
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,82,29059
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,83,26786
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,84,24353
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,85,21965
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,86,19485
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,87,17012
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,88,14668
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,89,12498
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,90,10524
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,91,8799
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,92,7235
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,93,5868
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,94,4656
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,95,3649
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,96,2811
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,97,2143
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,98,1608
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,99,1186
Total Nacional,2049,Centros Poblados y Rural Disperso,Mujeres,100+,1747
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,0,131635
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,1,133919
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,2,136639
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,3,139730
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,4,143033
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,5,146699
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,6,149694
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,7,152538
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,8,154990
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,9,157705
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,10,160526
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,11,163426
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,12,166215
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,13,168531
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,14,170459
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,15,171193
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,16,172209
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,17,172879
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,18,173218
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,19,173305
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,20,173241
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,21,173095
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,22,172923
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,23,172765
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,24,172816
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,25,172886
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,26,172875
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,27,173224
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,28,174066
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,29,175625
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,30,175795
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,31,176796
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,32,178219
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,33,179399
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,34,180777
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,35,182214
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,36,183877
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,37,185745
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,38,187870
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,39,190236
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,40,192717
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,41,195355
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,42,198006
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,43,198178
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,44,197964
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,45,197168
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,46,195997
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,47,194449
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,48,192152
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,49,187743
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,50,182968
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,51,178296
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,52,173495
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,53,170206
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,54,167611
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,55,164436
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,56,160121
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,57,155415
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,58,150879
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,59,146564
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,60,142331
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,61,138412
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,62,135435
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,63,132870
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,64,130641
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,65,129103
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,66,127301
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,67,124715
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,68,121765
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,69,118026
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,70,113203
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,71,107971
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,72,102725
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,73,97239
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,74,92398
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,75,88267
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,76,84280
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,77,80314
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,78,76398
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,79,72195
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,80,67426
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,81,62479
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,82,57416
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,83,52264
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,84,47113
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,85,42006
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,86,36913
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,87,31912
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,88,27230
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,89,22918
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,90,19123
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,91,15790
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,92,12877
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,93,10340
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,94,8161
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,95,6353
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,96,4859
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,97,3675
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,98,2743
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,99,2003
Total Nacional,2049,Centros Poblados y Rural Disperso,Total,100+,2907
Total Nacional,2049,Total,Total,Total,55757657
Total Nacional,2049,Total,Hombres,Total,27468050
Total Nacional,2049,Total,Mujeres,Total,28289607
Total Nacional,2049,Total,Hombres,0,230818
Total Nacional,2049,Total,Hombres,1,235066
Total Nacional,2049,Total,Hombres,2,239439
Total Nacional,2049,Total,Hombres,3,243904
Total Nacional,2049,Total,Hombres,4,248485
Total Nacional,2049,Total,Hombres,5,253170
Total Nacional,2049,Total,Hombres,6,257973
Total Nacional,2049,Total,Hombres,7,262918
Total Nacional,2049,Total,Hombres,8,268013
Total Nacional,2049,Total,Hombres,9,273271
Total Nacional,2049,Total,Hombres,10,278699
Total Nacional,2049,Total,Hombres,11,284309
Total Nacional,2049,Total,Hombres,12,290086
Total Nacional,2049,Total,Hombres,13,296021
Total Nacional,2049,Total,Hombres,14,302085
Total Nacional,2049,Total,Hombres,15,308262
Total Nacional,2049,Total,Hombres,16,314500
Total Nacional,2049,Total,Hombres,17,320763
Total Nacional,2049,Total,Hombres,18,327005
Total Nacional,2049,Total,Hombres,19,333179
Total Nacional,2049,Total,Hombres,20,339239
Total Nacional,2049,Total,Hombres,21,345137
Total Nacional,2049,Total,Hombres,22,350822
Total Nacional,2049,Total,Hombres,23,356268
Total Nacional,2049,Total,Hombres,24,361731
Total Nacional,2049,Total,Hombres,25,366516
Total Nacional,2049,Total,Hombres,26,370454
Total Nacional,2049,Total,Hombres,27,374177
Total Nacional,2049,Total,Hombres,28,378380
Total Nacional,2049,Total,Hombres,29,383796
Total Nacional,2049,Total,Hombres,30,385290
Total Nacional,2049,Total,Hombres,31,390330
Total Nacional,2049,Total,Hombres,32,393136
Total Nacional,2049,Total,Hombres,33,396347
Total Nacional,2049,Total,Hombres,34,399595
Total Nacional,2049,Total,Hombres,35,402153
Total Nacional,2049,Total,Hombres,36,404904
Total Nacional,2049,Total,Hombres,37,407849
Total Nacional,2049,Total,Hombres,38,411493
Total Nacional,2049,Total,Hombres,39,415264
Total Nacional,2049,Total,Hombres,40,419124
Total Nacional,2049,Total,Hombres,41,423208
Total Nacional,2049,Total,Hombres,42,427418
Total Nacional,2049,Total,Hombres,43,427345
Total Nacional,2049,Total,Hombres,44,426936
Total Nacional,2049,Total,Hombres,45,425774
Total Nacional,2049,Total,Hombres,46,424945
Total Nacional,2049,Total,Hombres,47,424986
Total Nacional,2049,Total,Hombres,48,425780
Total Nacional,2049,Total,Hombres,49,421923
Total Nacional,2049,Total,Hombres,50,418153
Total Nacional,2049,Total,Hombres,51,414612
Total Nacional,2049,Total,Hombres,52,411843
Total Nacional,2049,Total,Hombres,53,409477
Total Nacional,2049,Total,Hombres,54,406426
Total Nacional,2049,Total,Hombres,55,400067
Total Nacional,2049,Total,Hombres,56,389644
Total Nacional,2049,Total,Hombres,57,377712
Total Nacional,2049,Total,Hombres,58,365561
Total Nacional,2049,Total,Hombres,59,353185
Total Nacional,2049,Total,Hombres,60,340926
Total Nacional,2049,Total,Hombres,61,327900
Total Nacional,2049,Total,Hombres,62,317770
Total Nacional,2049,Total,Hombres,63,308287
Total Nacional,2049,Total,Hombres,64,300248
Total Nacional,2049,Total,Hombres,65,293442
Total Nacional,2049,Total,Hombres,66,286055
Total Nacional,2049,Total,Hombres,67,277455
Total Nacional,2049,Total,Hombres,68,268761
Total Nacional,2049,Total,Hombres,69,257711
Total Nacional,2049,Total,Hombres,70,245204
Total Nacional,2049,Total,Hombres,71,230943
Total Nacional,2049,Total,Hombres,72,218099
Total Nacional,2049,Total,Hombres,73,204207
Total Nacional,2049,Total,Hombres,74,193357
Total Nacional,2049,Total,Hombres,75,184346
Total Nacional,2049,Total,Hombres,76,175952
Total Nacional,2049,Total,Hombres,77,167770
Total Nacional,2049,Total,Hombres,78,159938
Total Nacional,2049,Total,Hombres,79,151627
Total Nacional,2049,Total,Hombres,80,142855
Total Nacional,2049,Total,Hombres,81,132750
Total Nacional,2049,Total,Hombres,82,123256
Total Nacional,2049,Total,Hombres,83,112702
Total Nacional,2049,Total,Hombres,84,102437
Total Nacional,2049,Total,Hombres,85,91853
Total Nacional,2049,Total,Hombres,86,81175
Total Nacional,2049,Total,Hombres,87,70553
Total Nacional,2049,Total,Hombres,88,60338
Total Nacional,2049,Total,Hombres,89,50751
Total Nacional,2049,Total,Hombres,90,42362
Total Nacional,2049,Total,Hombres,91,34865
Total Nacional,2049,Total,Hombres,92,28426
Total Nacional,2049,Total,Hombres,93,22735
Total Nacional,2049,Total,Hombres,94,18013
Total Nacional,2049,Total,Hombres,95,13968
Total Nacional,2049,Total,Hombres,96,10615
Total Nacional,2049,Total,Hombres,97,7898
Total Nacional,2049,Total,Hombres,98,5765
Total Nacional,2049,Total,Hombres,99,4100
Total Nacional,2049,Total,Hombres,100+,5669
Total Nacional,2049,Total,Mujeres,0,219532
Total Nacional,2049,Total,Mujeres,1,223491
Total Nacional,2049,Total,Mujeres,2,227584
Total Nacional,2049,Total,Mujeres,3,231774
Total Nacional,2049,Total,Mujeres,4,236069
Total Nacional,2049,Total,Mujeres,5,240467
Total Nacional,2049,Total,Mujeres,6,244991
Total Nacional,2049,Total,Mujeres,7,249642
Total Nacional,2049,Total,Mujeres,8,254429
Total Nacional,2049,Total,Mujeres,9,259388
Total Nacional,2049,Total,Mujeres,10,264503
Total Nacional,2049,Total,Mujeres,11,269795
Total Nacional,2049,Total,Mujeres,12,275248
Total Nacional,2049,Total,Mujeres,13,280867
Total Nacional,2049,Total,Mujeres,14,286638
Total Nacional,2049,Total,Mujeres,15,292529
Total Nacional,2049,Total,Mujeres,16,298529
Total Nacional,2049,Total,Mujeres,17,304581
Total Nacional,2049,Total,Mujeres,18,310656
Total Nacional,2049,Total,Mujeres,19,316689
Total Nacional,2049,Total,Mujeres,20,322632
Total Nacional,2049,Total,Mujeres,21,328447
Total Nacional,2049,Total,Mujeres,22,334081
Total Nacional,2049,Total,Mujeres,23,339505
Total Nacional,2049,Total,Mujeres,24,344971
Total Nacional,2049,Total,Mujeres,25,349822
Total Nacional,2049,Total,Mujeres,26,353922
Total Nacional,2049,Total,Mujeres,27,357874
Total Nacional,2049,Total,Mujeres,28,362262
Total Nacional,2049,Total,Mujeres,29,367697
Total Nacional,2049,Total,Mujeres,30,369468
Total Nacional,2049,Total,Mujeres,31,374195
Total Nacional,2049,Total,Mujeres,32,379070
Total Nacional,2049,Total,Mujeres,33,382244
Total Nacional,2049,Total,Mujeres,34,385527
Total Nacional,2049,Total,Mujeres,35,389250
Total Nacional,2049,Total,Mujeres,36,392988
Total Nacional,2049,Total,Mujeres,37,396784
