nombre_departamento;nombre_entidad;anio;grupo_edad;hombres;mujeres
CESAR;EL PASO;2031;25-29;2249.0;2257.0
CESAR;EL PASO;2031;30-34;1909.0;2037.0
CESAR;EL PASO;2031;35-39;1657.0;1773.0
CESAR;EL PASO;2031;40-44;1431.0;1501.0
CESAR;EL PASO;2031;45-49;1232.0;1263.0
CESAR;EL PASO;2031;50-54;1023.0;1017.0
CESAR;EL PASO;2031;55-59;785.0;741.0
CESAR;EL PASO;2031;60-64;621.0;569.0
CESAR;EL PASO;2031;65-69;490.0;477.0
CESAR;EL PASO;2031;70-74;370.0;375.0
CESAR;EL PASO;2031;75-79;242.0;244.0
CESAR;EL PASO;2031;80-84;134.0;140.0
CESAR;EL PASO;2031;85-89;51.0;57.0
CESAR;EL PASO;2031;90-94;17.0;22.0
CESAR;EL PASO;2031;95-99;9.0;5.0
CESAR;EL PASO;2031;100+;0.0;0.0
CESAR;EL PASO;2032;0-4;2264.0;2166.0
CESAR;EL PASO;2032;5-9;2597.0;2481.0
CESAR;EL PASO;2032;10-14;2724.0;2620.0
CESAR;EL PASO;2032;15-19;2594.0;2543.0
CESAR;EL PASO;2032;20-24;2411.0;2367.0
CESAR;EL PASO;2032;25-29;2292.0;2281.0
CESAR;EL PASO;2032;30-34;1975.0;2088.0
CESAR;EL PASO;2032;35-39;1693.0;1811.0
CESAR;EL PASO;2032;40-44;1478.0;1542.0
CESAR;EL PASO;2032;45-49;1257.0;1287.0
CESAR;EL PASO;2032;50-54;1050.0;1047.0
CESAR;EL PASO;2032;55-59;806.0;762.0
CESAR;EL PASO;2032;60-64;632.0;582.0
CESAR;EL PASO;2032;65-69;500.0;489.0
CESAR;EL PASO;2032;70-74;384.0;388.0
CESAR;EL PASO;2032;75-79;249.0;257.0
CESAR;EL PASO;2032;80-84;143.0;151.0
CESAR;EL PASO;2032;85-89;52.0;57.0
CESAR;EL PASO;2032;90-94;17.0;20.0
CESAR;EL PASO;2032;95-99;8.0;5.0
CESAR;EL PASO;2032;100+;1.0;0.0
CESAR;EL PASO;2033;0-4;2230.0;2136.0
CESAR;EL PASO;2033;5-9;2570.0;2455.0
CESAR;EL PASO;2033;10-14;2687.0;2589.0
CESAR;EL PASO;2033;15-19;2596.0;2539.0
CESAR;EL PASO;2033;20-24;2400.0;2361.0
CESAR;EL PASO;2033;25-29;2323.0;2296.0
CESAR;EL PASO;2033;30-34;2039.0;2126.0
CESAR;EL PASO;2033;35-39;1723.0;1856.0
CESAR;EL PASO;2033;40-44;1523.0;1587.0
CESAR;EL PASO;2033;45-49;1283.0;1308.0
CESAR;EL PASO;2033;50-54;1078.0;1073.0
CESAR;EL PASO;2033;55-59;830.0;789.0
CESAR;EL PASO;2033;60-64;645.0;593.0
CESAR;EL PASO;2033;65-69;512.0;501.0
CESAR;EL PASO;2033;70-74;400.0;400.0
CESAR;EL PASO;2033;75-79;262.0;266.0
CESAR;EL PASO;2033;80-84;144.0;152.0
CESAR;EL PASO;2033;85-89;53.0;63.0
CESAR;EL PASO;2033;90-94;16.0;20.0
CESAR;EL PASO;2033;95-99;8.0;5.0
CESAR;EL PASO;2033;100+;1.0;1.0
CESAR;EL PASO;2034;0-4;2197.0;2102.0
CESAR;EL PASO;2034;5-9;2541.0;2426.0
CESAR;EL PASO;2034;10-14;2668.0;2572.0
CESAR;EL PASO;2034;15-19;2582.0;2521.0
CESAR;EL PASO;2034;20-24;2393.0;2357.0
CESAR;EL PASO;2034;25-29;2342.0;2304.0
CESAR;EL PASO;2034;30-34;2093.0;2159.0
CESAR;EL PASO;2034;35-39;1762.0;1902.0
CESAR;EL PASO;2034;40-44;1564.0;1639.0
CESAR;EL PASO;2034;45-49;1315.0;1332.0
CESAR;EL PASO;2034;50-54;1104.0;1095.0
CESAR;EL PASO;2034;55-59;860.0;814.0
CESAR;EL PASO;2034;60-64;655.0;605.0
CESAR;EL PASO;2034;65-69;525.0;512.0
CESAR;EL PASO;2034;70-74;416.0;415.0
CESAR;EL PASO;2034;75-79;275.0;281.0
CESAR;EL PASO;2034;80-84;150.0;161.0
CESAR;EL PASO;2034;85-89;56.0;66.0
CESAR;EL PASO;2034;90-94;15.0;20.0
CESAR;EL PASO;2034;95-99;9.0;7.0
CESAR;EL PASO;2034;100+;2.0;0.0
CESAR;EL PASO;2035;0-4;2163.0;2068.0
CESAR;EL PASO;2035;5-9;2508.0;2396.0
CESAR;EL PASO;2035;10-14;2646.0;2550.0
CESAR;EL PASO;2035;15-19;2569.0;2501.0
CESAR;EL PASO;2035;20-24;2389.0;2354.0
CESAR;EL PASO;2035;25-29;2347.0;2303.0
CESAR;EL PASO;2035;30-34;2145.0;2184.0
CESAR;EL PASO;2035;35-39;1810.0;1952.0
CESAR;EL PASO;2035;40-44;1602.0;1684.0
CESAR;EL PASO;2035;45-49;1351.0;1363.0
CESAR;EL PASO;2035;50-54;1124.0;1115.0
CESAR;EL PASO;2035;55-59;887.0;842.0
CESAR;EL PASO;2035;60-64;668.0;617.0
CESAR;EL PASO;2035;65-69;538.0;520.0
CESAR;EL PASO;2035;70-74;427.0;430.0
CESAR;EL PASO;2035;75-79;287.0;296.0
CESAR;EL PASO;2035;80-84;152.0;165.0
CESAR;EL PASO;2035;85-89;60.0;71.0
CESAR;EL PASO;2035;90-94;19.0;20.0
CESAR;EL PASO;2035;95-99;8.0;5.0
CESAR;EL PASO;2035;100+;2.0;2.0
CESAR;EL PASO;2036;0-4;2131.0;2037.0
CESAR;EL PASO;2036;5-9;2476.0;2364.0
CESAR;EL PASO;2036;10-14;2620.0;2531.0
CESAR;EL PASO;2036;15-19;2546.0;2475.0
CESAR;EL PASO;2036;20-24;2386.0;2353.0
CESAR;EL PASO;2036;25-29;2342.0;2298.0
CESAR;EL PASO;2036;30-34;2188.0;2210.0
CESAR;EL PASO;2036;35-39;1872.0;2000.0
CESAR;EL PASO;2036;40-44;1636.0;1724.0
CESAR;EL PASO;2036;45-49;1391.0;1400.0
CESAR;EL PASO;2036;50-54;1146.0;1135.0
CESAR;EL PASO;2036;55-59;917.0;869.0
CESAR;EL PASO;2036;60-64;681.0;634.0
CESAR;EL PASO;2036;65-69;548.0;531.0
CESAR;EL PASO;2036;70-74;439.0;443.0
CESAR;EL PASO;2036;75-79;299.0;308.0
CESAR;EL PASO;2036;80-84;158.0;168.0
CESAR;EL PASO;2036;85-89;61.0;74.0
CESAR;EL PASO;2036;90-94;18.0;23.0
CESAR;EL PASO;2036;95-99;8.0;6.0
CESAR;EL PASO;2036;100+;2.0;0.0
CESAR;EL PASO;2037;0-4;2094.0;2005.0
CESAR;EL PASO;2037;5-9;2443.0;2331.0
CESAR;EL PASO;2037;10-14;2599.0;2507.0
CESAR;EL PASO;2037;15-19;2517.0;2446.0
CESAR;EL PASO;2037;20-24;2386.0;2355.0
CESAR;EL PASO;2037;25-29;2334.0;2291.0
CESAR;EL PASO;2037;30-34;2229.0;2232.0
CESAR;EL PASO;2037;35-39;1936.0;2047.0
CESAR;EL PASO;2037;40-44;1665.0;1758.0
CESAR;EL PASO;2037;45-49;1434.0;1438.0
CESAR;EL PASO;2037;50-54;1172.0;1157.0
CESAR;EL PASO;2037;55-59;944.0;894.0
CESAR;EL PASO;2037;60-64;702.0;652.0
CESAR;EL PASO;2037;65-69;560.0;541.0
CESAR;EL PASO;2037;70-74;449.0;453.0
CESAR;EL PASO;2037;75-79;310.0;321.0
CESAR;EL PASO;2037;80-84;163.0;176.0
CESAR;EL PASO;2037;85-89;65.0;77.0
CESAR;EL PASO;2037;90-94;19.0;24.0
CESAR;EL PASO;2037;95-99;8.0;8.0
CESAR;EL PASO;2037;100+;1.0;0.0
CESAR;EL PASO;2038;0-4;2060.0;1973.0
CESAR;EL PASO;2038;5-9;2407.0;2302.0
CESAR;EL PASO;2038;10-14;2569.0;2480.0
CESAR;EL PASO;2038;15-19;2488.0;2420.0
CESAR;EL PASO;2038;20-24;2389.0;2351.0
CESAR;EL PASO;2038;25-29;2325.0;2284.0
CESAR;EL PASO;2038;30-34;2262.0;2251.0
CESAR;EL PASO;2038;35-39;1995.0;2088.0
CESAR;EL PASO;2038;40-44;1699.0;1802.0
CESAR;EL PASO;2038;45-49;1476.0;1483.0
CESAR;EL PASO;2038;50-54;1194.0;1174.0
CESAR;EL PASO;2038;55-59;969.0;917.0
CESAR;EL PASO;2038;60-64;721.0;671.0
CESAR;EL PASO;2038;65-69;570.0;552.0
CESAR;EL PASO;2038;70-74;458.0;467.0
CESAR;EL PASO;2038;75-79;325.0;332.0
CESAR;EL PASO;2038;80-84;168.0;184.0
CESAR;EL PASO;2038;85-89;66.0;82.0
CESAR;EL PASO;2038;90-94;20.0;24.0
CESAR;EL PASO;2038;95-99;8.0;7.0
CESAR;EL PASO;2038;100+;1.0;0.0
CESAR;EL PASO;2039;0-4;2026.0;1939.0
CESAR;EL PASO;2039;5-9;2372.0;2266.0
CESAR;EL PASO;2039;10-14;2541.0;2455.0
CESAR;EL PASO;2039;15-19;2469.0;2404.0
CESAR;EL PASO;2039;20-24;2376.0;2333.0
CESAR;EL PASO;2039;25-29;2319.0;2283.0
CESAR;EL PASO;2039;30-34;2283.0;2255.0
CESAR;EL PASO;2039;35-39;2050.0;2117.0
CESAR;EL PASO;2039;40-44;1739.0;1848.0
CESAR;EL PASO;2039;45-49;1520.0;1529.0
CESAR;EL PASO;2039;50-54;1226.0;1199.0
CESAR;EL PASO;2039;55-59;993.0;937.0
CESAR;EL PASO;2039;60-64;746.0;697.0
CESAR;EL PASO;2039;65-69;580.0;564.0
CESAR;EL PASO;2039;70-74;470.0;476.0
CESAR;EL PASO;2039;75-79;337.0;346.0
CESAR;EL PASO;2039;80-84;179.0;195.0
CESAR;EL PASO;2039;85-89;66.0;85.0
CESAR;EL PASO;2039;90-94;22.0;27.0
CESAR;EL PASO;2039;95-99;9.0;7.0
CESAR;EL PASO;2039;100+;1.0;0.0
CESAR;EL PASO;2040;0-4;1994.0;1908.0
CESAR;EL PASO;2040;5-9;2338.0;2233.0
CESAR;EL PASO;2040;10-14;2509.0;2423.0
CESAR;EL PASO;2040;15-19;2446.0;2383.0
CESAR;EL PASO;2040;20-24;2366.0;2320.0
CESAR;EL PASO;2040;25-29;2315.0;2279.0
CESAR;EL PASO;2040;30-34;2289.0;2260.0
CESAR;EL PASO;2040;35-39;2100.0;2145.0
CESAR;EL PASO;2040;40-44;1784.0;1894.0
CESAR;EL PASO;2040;45-49;1557.0;1570.0
CESAR;EL PASO;2040;50-54;1261.0;1226.0
CESAR;EL PASO;2040;55-59;1012.0;953.0
CESAR;EL PASO;2040;60-64;772.0;721.0
CESAR;EL PASO;2040;65-69;593.0;575.0
CESAR;EL PASO;2040;70-74;483.0;485.0
CESAR;EL PASO;2040;75-79;347.0;356.0
CESAR;EL PASO;2040;80-84;189.0;204.0
CESAR;EL PASO;2040;85-89;68.0;87.0
CESAR;EL PASO;2040;90-94;22.0;27.0
CESAR;EL PASO;2040;95-99;11.0;7.0
CESAR;EL PASO;2040;100+;2.0;1.0
CESAR;EL PASO;2041;0-4;1960.0;1876.0
CESAR;EL PASO;2041;5-9;2301.0;2198.0
CESAR;EL PASO;2041;10-14;2479.0;2393.0
CESAR;EL PASO;2041;15-19;2431.0;2366.0
CESAR;EL PASO;2041;20-24;2349.0;2295.0
CESAR;EL PASO;2041;25-29;2315.0;2280.0
CESAR;EL PASO;2041;30-34;2287.0;2258.0
CESAR;EL PASO;2041;35-39;2145.0;2171.0
CESAR;EL PASO;2041;40-44;1843.0;1945.0
CESAR;EL PASO;2041;45-49;1589.0;1609.0
CESAR;EL PASO;2041;50-54;1298.0;1259.0
CESAR;EL PASO;2041;55-59;1031.0;973.0
CESAR;EL PASO;2041;60-64;798.0;745.0
CESAR;EL PASO;2041;65-69;604.0;588.0
CESAR;EL PASO;2041;70-74;490.0;493.0
CESAR;EL PASO;2041;75-79;356.0;366.0
CESAR;EL PASO;2041;80-84;196.0;214.0
CESAR;EL PASO;2041;85-89;70.0;90.0
CESAR;EL PASO;2041;90-94;21.0;31.0
CESAR;EL PASO;2041;95-99;9.0;8.0
CESAR;EL PASO;2041;100+;1.0;1.0
CESAR;EL PASO;2042;0-4;1931.0;1847.0
CESAR;EL PASO;2042;5-9;2265.0;2166.0
CESAR;EL PASO;2042;10-14;2446.0;2362.0
CESAR;EL PASO;2042;15-19;2407.0;2348.0
CESAR;EL PASO;2042;20-24;2323.0;2270.0
CESAR;EL PASO;2042;25-29;2316.0;2281.0
CESAR;EL PASO;2042;30-34;2284.0;2251.0
CESAR;EL PASO;2042;35-39;2188.0;2194.0
CESAR;EL PASO;2042;40-44;1906.0;1990.0
CESAR;EL PASO;2042;45-49;1620.0;1643.0
CESAR;EL PASO;2042;50-54;1335.0;1296.0
CESAR;EL PASO;2042;55-59;1054.0;987.0
CESAR;EL PASO;2042;60-64;820.0;768.0
CESAR;EL PASO;2042;65-69;623.0;605.0
CESAR;EL PASO;2042;70-74;504.0;503.0
CESAR;EL PASO;2042;75-79;366.0;378.0
CESAR;EL PASO;2042;80-84;207.0;222.0
CESAR;EL PASO;2042;85-89;75.0;95.0
CESAR;EL PASO;2042;90-94;23.0;30.0
CESAR;EL PASO;2042;95-99;10.0;7.0
CESAR;EL PASO;2042;100+;1.0;1.0
CESAR;GAMARRA;2018;0-4;684.0;712.0
CESAR;GAMARRA;2018;5-9;737.0;751.0
CESAR;GAMARRA;2018;10-14;778.0;779.0
CESAR;GAMARRA;2018;15-19;698.0;705.0
CESAR;GAMARRA;2018;20-24;592.0;602.0
CESAR;GAMARRA;2018;25-29;547.0;526.0
CESAR;GAMARRA;2018;30-34;475.0;468.0
CESAR;GAMARRA;2018;35-39;428.0;450.0
CESAR;GAMARRA;2018;40-44;389.0;423.0
CESAR;GAMARRA;2018;45-49;403.0;408.0
CESAR;GAMARRA;2018;50-54;415.0;381.0
CESAR;GAMARRA;2018;55-59;381.0;333.0
CESAR;GAMARRA;2018;60-64;300.0;271.0
CESAR;GAMARRA;2018;65-69;241.0;229.0
CESAR;GAMARRA;2018;70-74;169.0;160.0
CESAR;GAMARRA;2018;75-79;122.0;117.0
CESAR;GAMARRA;2018;80-84;76.0;73.0
CESAR;GAMARRA;2018;85-89;43.0;42.0
CESAR;GAMARRA;2018;90-94;21.0;20.0
CESAR;GAMARRA;2018;95-99;6.0;6.0
CESAR;GAMARRA;2018;100+;2.0;2.0
CESAR;GAMARRA;2019;0-4;686.0;713.0
CESAR;GAMARRA;2019;5-9;731.0;749.0
CESAR;GAMARRA;2019;10-14;789.0;784.0
CESAR;GAMARRA;2019;15-19;729.0;728.0
CESAR;GAMARRA;2019;20-24;619.0;628.0
CESAR;GAMARRA;2019;25-29;572.0;554.0
CESAR;GAMARRA;2019;30-34;493.0;484.0
CESAR;GAMARRA;2019;35-39;442.0;461.0
CESAR;GAMARRA;2019;40-44;403.0;437.0
CESAR;GAMARRA;2019;45-49;408.0;415.0
CESAR;GAMARRA;2019;50-54;422.0;389.0
CESAR;GAMARRA;2019;55-59;393.0;344.0
CESAR;GAMARRA;2019;60-64;312.0;283.0
CESAR;GAMARRA;2019;65-69;241.0;235.0
CESAR;GAMARRA;2019;70-74;177.0;171.0
CESAR;GAMARRA;2019;75-79;121.0;115.0
CESAR;GAMARRA;2019;80-84;80.0;75.0
CESAR;GAMARRA;2019;85-89;42.0;45.0
CESAR;GAMARRA;2019;90-94;19.0;21.0
CESAR;GAMARRA;2019;95-99;9.0;8.0
CESAR;GAMARRA;2019;100+;1.0;0.0
CESAR;GAMARRA;2020;0-4;692.0;717.0
CESAR;GAMARRA;2020;5-9;734.0;755.0
CESAR;GAMARRA;2020;10-14;790.0;787.0
CESAR;GAMARRA;2020;15-19;757.0;752.0
CESAR;GAMARRA;2020;20-24;653.0;665.0
CESAR;GAMARRA;2020;25-29;601.0;579.0
CESAR;GAMARRA;2020;30-34;516.0;502.0
CESAR;GAMARRA;2020;35-39;455.0;471.0
CESAR;GAMARRA;2020;40-44;418.0;455.0
CESAR;GAMARRA;2020;45-49;415.0;426.0
CESAR;GAMARRA;2020;50-54;432.0;397.0
CESAR;GAMARRA;2020;55-59;401.0;350.0
CESAR;GAMARRA;2020;60-64;325.0;296.0
CESAR;GAMARRA;2020;65-69;247.0;243.0
CESAR;GAMARRA;2020;70-74;184.0;184.0
CESAR;GAMARRA;2020;75-79;120.0;115.0
CESAR;GAMARRA;2020;80-84;80.0;78.0
CESAR;GAMARRA;2020;85-89;43.0;44.0
CESAR;GAMARRA;2020;90-94;18.0;20.0
CESAR;GAMARRA;2020;95-99;9.0;7.0
CESAR;GAMARRA;2020;100+;0.0;2.0
CESAR;GAMARRA;2021;0-4;684.0;707.0
CESAR;GAMARRA;2021;5-9;731.0;752.0
CESAR;GAMARRA;2021;10-14;785.0;778.0
CESAR;GAMARRA;2021;15-19;770.0;762.0
CESAR;GAMARRA;2021;20-24;681.0;686.0
CESAR;GAMARRA;2021;25-29;611.0;591.0
CESAR;GAMARRA;2021;30-34;532.0;513.0
CESAR;GAMARRA;2021;35-39;461.0;478.0
CESAR;GAMARRA;2021;40-44;428.0;463.0
CESAR;GAMARRA;2021;45-49;422.0;433.0
CESAR;GAMARRA;2021;50-54;437.0;397.0
CESAR;GAMARRA;2021;55-59;410.0;356.0
CESAR;GAMARRA;2021;60-64;336.0;303.0
CESAR;GAMARRA;2021;65-69;251.0;247.0
CESAR;GAMARRA;2021;70-74;188.0;189.0
CESAR;GAMARRA;2021;75-79;121.0;116.0
CESAR;GAMARRA;2021;80-84;83.0;79.0
CESAR;GAMARRA;2021;85-89;42.0;43.0
CESAR;GAMARRA;2021;90-94;19.0;21.0
CESAR;GAMARRA;2021;95-99;7.0;9.0
CESAR;GAMARRA;2021;100+;0.0;0.0
CESAR;GAMARRA;2022;0-4;668.0;692.0
CESAR;GAMARRA;2022;5-9;721.0;739.0
CESAR;GAMARRA;2022;10-14;769.0;765.0
CESAR;GAMARRA;2022;15-19;778.0;761.0
CESAR;GAMARRA;2022;20-24;697.0;697.0
CESAR;GAMARRA;2022;25-29;619.0;600.0
CESAR;GAMARRA;2022;30-34;543.0;525.0
CESAR;GAMARRA;2022;35-39;466.0;480.0
CESAR;GAMARRA;2022;40-44;436.0;473.0
CESAR;GAMARRA;2022;45-49;425.0;437.0
CESAR;GAMARRA;2022;50-54;439.0;400.0
CESAR;GAMARRA;2022;55-59;413.0;361.0
CESAR;GAMARRA;2022;60-64;343.0;312.0
CESAR;GAMARRA;2022;65-69;255.0;252.0
CESAR;GAMARRA;2022;70-74;191.0;193.0
CESAR;GAMARRA;2022;75-79;123.0;122.0
CESAR;GAMARRA;2022;80-84;79.0;77.0
CESAR;GAMARRA;2022;85-89;41.0;43.0
CESAR;GAMARRA;2022;90-94;17.0;18.0
CESAR;GAMARRA;2022;95-99;7.0;7.0
CESAR;GAMARRA;2022;100+;0.0;1.0
CESAR;GAMARRA;2023;0-4;653.0;677.0
CESAR;GAMARRA;2023;5-9;714.0;732.0
CESAR;GAMARRA;2023;10-14;754.0;754.0
CESAR;GAMARRA;2023;15-19;782.0;758.0
CESAR;GAMARRA;2023;20-24;715.0;704.0
CESAR;GAMARRA;2023;25-29;623.0;613.0
CESAR;GAMARRA;2023;30-34;549.0;533.0
CESAR;GAMARRA;2023;35-39;469.0;482.0
CESAR;GAMARRA;2023;40-44;439.0;478.0
CESAR;GAMARRA;2023;45-49;433.0;445.0
CESAR;GAMARRA;2023;50-54;438.0;401.0
CESAR;GAMARRA;2023;55-59;412.0;363.0
CESAR;GAMARRA;2023;60-64;351.0;320.0
CESAR;GAMARRA;2023;65-69;255.0;259.0
CESAR;GAMARRA;2023;70-74;193.0;199.0
CESAR;GAMARRA;2023;75-79;126.0;124.0
CESAR;GAMARRA;2023;80-84;81.0;76.0
CESAR;GAMARRA;2023;85-89;40.0;44.0
CESAR;GAMARRA;2023;90-94;15.0;19.0
CESAR;GAMARRA;2023;95-99;6.0;7.0
CESAR;GAMARRA;2023;100+;1.0;0.0
CESAR;GAMARRA;2024;0-4;639.0;664.0
CESAR;GAMARRA;2024;5-9;698.0;714.0
CESAR;GAMARRA;2024;10-14;738.0;741.0
CESAR;GAMARRA;2024;15-19;777.0;752.0
CESAR;GAMARRA;2024;20-24;727.0;706.0
CESAR;GAMARRA;2024;25-29;631.0;620.0
CESAR;GAMARRA;2024;30-34;561.0;541.0
CESAR;GAMARRA;2024;35-39;473.0;484.0
CESAR;GAMARRA;2024;40-44;443.0;483.0
CESAR;GAMARRA;2024;45-49;439.0;455.0
CESAR;GAMARRA;2024;50-54;439.0;402.0
CESAR;GAMARRA;2024;55-59;418.0;364.0
CESAR;GAMARRA;2024;60-64;357.0;328.0
CESAR;GAMARRA;2024;65-69;265.0;266.0
CESAR;GAMARRA;2024;70-74;189.0;202.0
CESAR;GAMARRA;2024;75-79;130.0;127.0
CESAR;GAMARRA;2024;80-84;78.0;77.0
CESAR;GAMARRA;2024;85-89;42.0;44.0
CESAR;GAMARRA;2024;90-94;16.0;16.0
CESAR;GAMARRA;2024;95-99;5.0;6.0
CESAR;GAMARRA;2024;100+;1.0;0.0
CESAR;GAMARRA;2025;0-4;624.0;645.0
CESAR;GAMARRA;2025;5-9;685.0;700.0
CESAR;GAMARRA;2025;10-14;727.0;730.0
CESAR;GAMARRA;2025;15-19;765.0;739.0
CESAR;GAMARRA;2025;20-24;735.0;703.0
CESAR;GAMARRA;2025;25-29;640.0;627.0
CESAR;GAMARRA;2025;30-34;566.0;547.0
CESAR;GAMARRA;2025;35-39;479.0;488.0
CESAR;GAMARRA;2025;40-44;444.0;483.0
CESAR;GAMARRA;2025;45-49;447.0;463.0
CESAR;GAMARRA;2025;50-54;440.0;405.0
CESAR;GAMARRA;2025;55-59;421.0;368.0
CESAR;GAMARRA;2025;60-64;361.0;331.0
CESAR;GAMARRA;2025;65-69;272.0;277.0
CESAR;GAMARRA;2025;70-74;196.0;205.0
CESAR;GAMARRA;2025;75-79;131.0;136.0
CESAR;GAMARRA;2025;80-84;78.0;78.0
CESAR;GAMARRA;2025;85-89;44.0;43.0
CESAR;GAMARRA;2025;90-94;19.0;18.0
CESAR;GAMARRA;2025;95-99;6.0;7.0
CESAR;GAMARRA;2025;100+;0.0;0.0
CESAR;GAMARRA;2026;0-4;610.0;632.0
CESAR;GAMARRA;2026;5-9;666.0;680.0
CESAR;GAMARRA;2026;10-14;717.0;718.0
CESAR;GAMARRA;2026;15-19;750.0;727.0
CESAR;GAMARRA;2026;20-24;740.0;700.0
CESAR;GAMARRA;2026;25-29;653.0;634.0
CESAR;GAMARRA;2026;30-34;571.0;551.0
CESAR;GAMARRA;2026;35-39;486.0;494.0
CESAR;GAMARRA;2026;40-44;446.0;482.0
CESAR;GAMARRA;2026;45-49;452.0;468.0
CESAR;GAMARRA;2026;50-54;443.0;412.0
CESAR;GAMARRA;2026;55-59;419.0;366.0
CESAR;GAMARRA;2026;60-64;362.0;334.0
CESAR;GAMARRA;2026;65-69;283.0;283.0
CESAR;GAMARRA;2026;70-74;195.0;210.0
CESAR;GAMARRA;2026;75-79;137.0;142.0
CESAR;GAMARRA;2026;80-84;78.0;80.0
CESAR;GAMARRA;2026;85-89;43.0;42.0
CESAR;GAMARRA;2026;90-94;20.0;18.0
CESAR;GAMARRA;2026;95-99;7.0;8.0
CESAR;GAMARRA;2026;100+;0.0;1.0
CESAR;GAMARRA;2027;0-4;594.0;614.0
CESAR;GAMARRA;2027;5-9;650.0;661.0
CESAR;GAMARRA;2027;10-14;702.0;706.0
CESAR;GAMARRA;2027;15-19;737.0;709.0
CESAR;GAMARRA;2027;20-24;743.0;698.0
CESAR;GAMARRA;2027;25-29;664.0;639.0
CESAR;GAMARRA;2027;30-34;570.0;554.0
CESAR;GAMARRA;2027;35-39;492.0;499.0
CESAR;GAMARRA;2027;40-44;447.0;483.0
CESAR;GAMARRA;2027;45-49;456.0;476.0
CESAR;GAMARRA;2027;50-54;448.0;413.0
CESAR;GAMARRA;2027;55-59;423.0;368.0
CESAR;GAMARRA;2027;60-64;366.0;337.0
CESAR;GAMARRA;2027;65-69;289.0;288.0
CESAR;GAMARRA;2027;70-74;197.0;213.0
CESAR;GAMARRA;2027;75-79;138.0;146.0
CESAR;GAMARRA;2027;80-84;80.0;82.0
CESAR;GAMARRA;2027;85-89;45.0;45.0
CESAR;GAMARRA;2027;90-94;17.0;18.0
CESAR;GAMARRA;2027;95-99;7.0;7.0
CESAR;GAMARRA;2027;100+;0.0;0.0
CESAR;GAMARRA;2028;0-4;576.0;598.0
CESAR;GAMARRA;2028;5-9;628.0;641.0
CESAR;GAMARRA;2028;10-14;693.0;691.0
CESAR;GAMARRA;2028;15-19;719.0;696.0
CESAR;GAMARRA;2028;20-24;737.0;690.0
CESAR;GAMARRA;2028;25-29;675.0;640.0
CESAR;GAMARRA;2028;30-34;568.0;558.0
CESAR;GAMARRA;2028;35-39;498.0;504.0
CESAR;GAMARRA;2028;40-44;448.0;480.0
CESAR;GAMARRA;2028;45-49;460.0;477.0
CESAR;GAMARRA;2028;50-54;450.0;423.0
CESAR;GAMARRA;2028;55-59;420.0;369.0
CESAR;GAMARRA;2028;60-64;366.0;339.0
CESAR;GAMARRA;2028;65-69;294.0;295.0
CESAR;GAMARRA;2028;70-74;201.0;220.0
CESAR;GAMARRA;2028;75-79;141.0;151.0
CESAR;GAMARRA;2028;80-84;83.0;82.0
CESAR;GAMARRA;2028;85-89;42.0;44.0
CESAR;GAMARRA;2028;90-94;16.0;21.0
CESAR;GAMARRA;2028;95-99;8.0;6.0
CESAR;GAMARRA;2028;100+;0.0;0.0
CESAR;GAMARRA;2029;0-4;562.0;578.0
CESAR;GAMARRA;2029;5-9;613.0;626.0
CESAR;GAMARRA;2029;10-14;677.0;675.0
CESAR;GAMARRA;2029;15-19;705.0;683.0
CESAR;GAMARRA;2029;20-24;730.0;679.0
CESAR;GAMARRA;2029;25-29;678.0;636.0
CESAR;GAMARRA;2029;30-34;572.0;563.0
CESAR;GAMARRA;2029;35-39;502.0;511.0
CESAR;GAMARRA;2029;40-44;453.0;485.0
CESAR;GAMARRA;2029;45-49;463.0;480.0
CESAR;GAMARRA;2029;50-54;459.0;428.0
CESAR;GAMARRA;2029;55-59;421.0;370.0
CESAR;GAMARRA;2029;60-64;370.0;340.0
CESAR;GAMARRA;2029;65-69;299.0;299.0
CESAR;GAMARRA;2029;70-74;209.0;227.0
CESAR;GAMARRA;2029;75-79;140.0;152.0
CESAR;GAMARRA;2029;80-84;85.0;87.0
CESAR;GAMARRA;2029;85-89;41.0;44.0
CESAR;GAMARRA;2029;90-94;18.0;19.0
CESAR;GAMARRA;2029;95-99;7.0;7.0
CESAR;GAMARRA;2029;100+;0.0;0.0
CESAR;GAMARRA;2030;0-4;541.0;561.0
CESAR;GAMARRA;2030;5-9;595.0;609.0
CESAR;GAMARRA;2030;10-14;659.0;659.0
CESAR;GAMARRA;2030;15-19;688.0;670.0
CESAR;GAMARRA;2030;20-24;720.0;668.0
CESAR;GAMARRA;2030;25-29;686.0;633.0
CESAR;GAMARRA;2030;30-34;579.0;565.0
CESAR;GAMARRA;2030;35-39;508.0;516.0
CESAR;GAMARRA;2030;40-44;455.0;484.0
CESAR;GAMARRA;2030;45-49;463.0;480.0
CESAR;GAMARRA;2030;50-54;464.0;437.0
CESAR;GAMARRA;2030;55-59;420.0;372.0
CESAR;GAMARRA;2030;60-64;372.0;342.0
CESAR;GAMARRA;2030;65-69;301.0;305.0
CESAR;GAMARRA;2030;70-74;216.0;231.0
CESAR;GAMARRA;2030;75-79;140.0;154.0
CESAR;GAMARRA;2030;80-84;89.0;89.0
CESAR;GAMARRA;2030;85-89;41.0;42.0
