Codigo_DIVIPOLA|Departamento|Sector|Tipo_registro|Año|Estado_dato|Valor_miles_millones_COP|Unidad|Fuente
15|Boyacá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2010|Definitivo|1474.54007296042|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2011|Definitivo|1598.17489533576|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2012|Definitivo|1607.10255372402|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2013|Definitivo|1789.10328225436|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2014|Definitivo|2027.49444568938|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2015|Definitivo|2142.91762746263|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2016|Definitivo|2639.78319400595|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2017|Definitivo|2619.43734027885|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2018|Definitivo|2796.56012652254|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2019|Definitivo|3054.4188518052|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2020|Definitivo|3362.85209109845|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2021|Definitivo|4027.82831344886|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2022|Definitivo|5707.5894521096|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2023|Definitivo|6106.72886923306|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2024|Provisional|7161.29417942708|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2025|Preliminar|8121.1629740236|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2005|Definitivo|710.667002861193|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2006|Definitivo|787.545362707892|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2007|Definitivo|803.185443375716|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2008|Definitivo|861.526552968039|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2009|Definitivo|920.044693386057|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2010|Definitivo|1016.06595161838|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2011|Definitivo|1097.84874761746|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2012|Definitivo|945.688403060079|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2013|Definitivo|994.097950507494|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2014|Definitivo|1139.79488171176|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2015|Definitivo|1274.00482727827|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2016|Definitivo|1444.44232683963|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2017|Definitivo|1556.18100390919|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2018|Definitivo|1697.36119694636|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2019|Definitivo|1945.93301864878|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2020|Definitivo|2158.92518824964|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2021|Definitivo|2546.94267610287|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2022|Definitivo|3654.24296147038|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2023|Definitivo|3904.89697723416|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2024|Provisional|4683.6213516848|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2025|Preliminar|5362.39418424038|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2005|Definitivo|290.455193585122|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2006|Definitivo|291.063127001471|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2007|Definitivo|336.651195747987|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2008|Definitivo|348.995507013212|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2009|Definitivo|340.404824683296|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2010|Definitivo|314.393048455367|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2011|Definitivo|355.367418536823|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2012|Definitivo|383.907529315535|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2013|Definitivo|375.002050451254|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2014|Definitivo|412.197769800519|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2015|Definitivo|459.766665520683|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2016|Definitivo|549.826964219273|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2017|Definitivo|560.304878023959|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2018|Definitivo|556.129122246303|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2019|Definitivo|602.548422243541|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2020|Definitivo|662.774911139745|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2021|Definitivo|827.199470753707|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2022|Definitivo|1097.4824962211|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2023|Definitivo|1194.90800486128|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2024|Provisional|1326.62237811296|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2025|Preliminar|1451.99755139385|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2005|Definitivo|445.165004601253|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2006|Definitivo|497.883976932629|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2007|Definitivo|630.506847476926|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2008|Definitivo|817.082295923201|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2009|Definitivo|826.814801725165|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2010|Definitivo|854.939167327489|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2011|Definitivo|992.32303421534|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2012|Definitivo|1163.38623283108|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2013|Definitivo|1180.17488721903|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2014|Definitivo|858.499702088286|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2015|Definitivo|1219.71270319019|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2016|Definitivo|1524.3520693221|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2017|Definitivo|1528.77654626199|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2018|Definitivo|1490.09559939643|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2019|Definitivo|1683.06459513959|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2020|Definitivo|1860.52788497889|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2021|Definitivo|2363.25273252171|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Agricultura, ganadería, caza, silvicultura y pesca|Actividad económica|2022|Definitivo|3305.78799284721|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
